"State","Facility Name","Facility ID","Date","Hour","Gross Load (MW)","Steam Load (1000 lb/hr)","SO2 Mass (lbs)","CO2 Mass (short tons)","NOx Mass (lbs)","Heat Input (mmBtu)"
"MA","Pittsfield Generating",50002,"2025-03-14",8,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",9,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",10,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",11,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",12,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",13,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",14,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",15,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",16,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",17,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",18,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",19,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",20,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",21,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",22,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-14",23,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",0,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",1,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",2,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",3,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",4,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",5,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",6,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",7,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",8,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",9,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",10,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",11,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",12,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",13,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",14,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",15,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",16,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",17,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",18,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",19,,,,,,
"MA","Pittsfield Generating",50002,"2025-03-15",20,,,,,,
