datasourceId,sourceId,sourceType,StartOfPeriod,endOfPeriod,locationLatitude,locationLongitude,no2Conc1HourMean.qcAssessment,no2Conc1HourMean.status,no2Conc1HourMean.value,pm10ConcMass1HourMean.qcAssessment,pm10ConcMass1HourMean.raw,pm2_5ConcMass1HourMean.qcAssessment,pm2_5ConcMass1HourMean.status,pm2_5ConcMass1HourMean.value
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;01;15,2024;12;01;16,42.45301464,-73.26174029,valid,calibrated-ready,13.57,valid,20.15,valid,calibrated-ready,4.54
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;01;15,2024;12;01;16,42.45658,-73.2441,valid,calibrated-ready,21.91,valid,21.64,valid,calibrated-ready,4.57
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;01;15,2024;12;01;16,42.44963,-73.25216,valid,calibrated-ready,18.49,valid,4.13,valid,calibrated-ready,2.52
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;01;16,2024;12;01;17,42.45179,-73.25484,valid,calibrated-ready,21.81,valid,14.15,valid,calibrated-ready,4.92
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;01;16,2024;12;01;17,42.46803,-73.20072,valid,calibrated-ready,20.63,valid,8.03,valid,calibrated-ready,3.7
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;01;16,2024;12;01;17,42.42689,-73.28892,valid,calibrated-ready,32.88,valid,25.74,valid,calibrated-ready,5.04
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;01;16,2024;12;01;17,42.45855,-73.22086,valid,calibrated-ready,0.41,valid,14.15,valid,calibrated-ready,4.77
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;01;16,2024;12;01;17,42.42171656,-73.20349336,valid,calibrated-ready,20.71,valid,14.68,valid,calibrated-ready,5.06
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;01;16,2024;12;01;17,42.45301464,-73.26174029,valid,calibrated-ready,12.4,valid,20.08,valid,calibrated-ready,4.53
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;01;16,2024;12;01;17,42.45658,-73.2441,valid,calibrated-ready,18.91,valid,20.58,valid,calibrated-ready,4.77
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;01;16,2024;12;01;17,42.44963,-73.25216,valid,calibrated-ready,18.42,valid,4.67,valid,calibrated-ready,2.7
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;01;17,2024;12;01;18,42.45179,-73.25484,valid,calibrated-ready,18.26,valid,14.04,valid,calibrated-ready,5.38
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;01;17,2024;12;01;18,42.46803,-73.20072,valid,calibrated-ready,20.14,valid,8.55,valid,calibrated-ready,3.91
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;01;17,2024;12;01;18,42.42689,-73.28892,valid,calibrated-ready,31.02,valid,26.23,valid,calibrated-ready,5.47
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;01;17,2024;12;01;18,42.45855,-73.22086,valid,calibrated-ready,0,valid,13.33,valid,calibrated-ready,4.82
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;01;17,2024;12;01;18,42.42171656,-73.20349336,valid,calibrated-ready,18.95,valid,15.14,valid,calibrated-ready,5.39
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;01;17,2024;12;01;18,42.45301464,-73.26174029,valid,calibrated-ready,9.23,valid,19.21,valid,calibrated-ready,4.65
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;01;17,2024;12;01;18,42.45658,-73.2441,valid,calibrated-ready,18.7,valid,20.22,valid,calibrated-ready,4.81
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;01;17,2024;12;01;18,42.44963,-73.25216,valid,calibrated-ready,14.92,valid,6.08,valid,calibrated-ready,3.11
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;01;18,2024;12;01;19,42.45179,-73.25484,valid,calibrated-ready,19.16,valid,12.54,valid,calibrated-ready,5.5
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;01;18,2024;12;01;19,42.46803,-73.20072,valid,calibrated-ready,20.25,valid,8.14,valid,calibrated-ready,4.06
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;01;18,2024;12;01;19,42.42689,-73.28892,valid,calibrated-ready,29,valid,31.47,valid,calibrated-ready,6.85
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;01;18,2024;12;01;19,42.45855,-73.22086,valid,calibrated-ready,1,valid,13.82,valid,calibrated-ready,5.08
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;01;18,2024;12;01;19,42.42171656,-73.20349336,valid,calibrated-ready,18.85,valid,14.82,valid,calibrated-ready,5.2
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;01;18,2024;12;01;19,42.45301464,-73.26174029,valid,calibrated-ready,8.72,valid,20.98,valid,calibrated-ready,5.01
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;01;18,2024;12;01;19,42.45658,-73.2441,valid,calibrated-ready,17.31,valid,19.83,valid,calibrated-ready,4.95
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;01;18,2024;12;01;19,42.44963,-73.25216,valid,calibrated-ready,16.08,valid,5.06,valid,calibrated-ready,3.03
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;01;19,2024;12;01;20,42.45179,-73.25484,valid,calibrated-ready,18.84,valid,14.65,valid,calibrated-ready,5.59
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;01;19,2024;12;01;20,42.46803,-73.20072,valid,calibrated-ready,18.53,valid,9.16,valid,calibrated-ready,4.04
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;01;19,2024;12;01;20,42.42689,-73.28892,valid,calibrated-ready,30.29,valid,24.77,valid,calibrated-ready,4.81
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;01;19,2024;12;01;20,42.45855,-73.22086,valid,calibrated-ready,7.13,valid,16.81,valid,calibrated-ready,5.23
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;01;19,2024;12;01;20,42.42171656,-73.20349336,valid,calibrated-ready,17.67,valid,15.27,valid,calibrated-ready,5.12
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;01;19,2024;12;01;20,42.45301464,-73.26174029,valid,calibrated-ready,9.59,valid,21.14,valid,calibrated-ready,5.12
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;01;19,2024;12;01;20,42.45658,-73.2441,valid,calibrated-ready,16.6,valid,18.05,valid,calibrated-ready,5.01
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;01;19,2024;12;01;20,42.44963,-73.25216,valid,calibrated-ready,15.26,valid,5.08,valid,calibrated-ready,3.04
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;01;20,2024;12;01;21,42.45179,-73.25484,valid,calibrated-ready,18.51,valid,14.47,valid,calibrated-ready,5.5
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;01;20,2024;12;01;21,42.46803,-73.20072,valid,calibrated-ready,17.44,valid,9.86,valid,calibrated-ready,4.01
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;01;20,2024;12;01;21,42.42689,-73.28892,valid,calibrated-ready,26.64,valid,22.19,valid,calibrated-ready,4.45
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;01;20,2024;12;01;21,42.45855,-73.22086,valid,calibrated-ready,14.03,valid,18.29,valid,calibrated-ready,5.29
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;01;20,2024;12;01;21,42.42171656,-73.20349336,valid,calibrated-ready,15.76,valid,14.42,valid,calibrated-ready,5.19
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;01;20,2024;12;01;21,42.45301464,-73.26174029,valid,calibrated-ready,11.24,valid,20.52,valid,calibrated-ready,5.09
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;01;20,2024;12;01;21,42.45658,-73.2441,valid,calibrated-ready,16.5,valid,22.37,valid,calibrated-ready,5.13
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;01;20,2024;12;01;21,42.44963,-73.25216,valid,calibrated-ready,16.38,valid,5.08,valid,calibrated-ready,2.86
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;01;21,2024;12;01;22,42.45179,-73.25484,valid,calibrated-ready,17.6,valid,14.44,valid,calibrated-ready,5.35
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;01;21,2024;12;01;22,42.46803,-73.20072,valid,calibrated-ready,18.08,valid,9.43,valid,calibrated-ready,3.86
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;01;21,2024;12;01;22,42.42689,-73.28892,valid,calibrated-ready,26.64,valid,30.64,valid,calibrated-ready,5.61
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;01;21,2024;12;01;22,42.45855,-73.22086,valid,calibrated-ready,16.71,valid,18.62,valid,calibrated-ready,5.12
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;01;21,2024;12;01;22,42.42171656,-73.20349336,valid,calibrated-ready,14.57,valid,17.06,valid,calibrated-ready,5.08
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;01;21,2024;12;01;22,42.45301464,-73.26174029,valid,calibrated-ready,13.53,valid,22.86,valid,calibrated-ready,4.96
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;01;21,2024;12;01;22,42.45658,-73.2441,valid,calibrated-ready,17.33,valid,22.24,valid,calibrated-ready,4.92
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;01;21,2024;12;01;22,42.44963,-73.25216,valid,calibrated-ready,17.22,valid,7.29,valid,calibrated-ready,3
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;01;22,2024;12;01;23,42.45179,-73.25484,valid,calibrated-ready,18,valid,13.69,valid,calibrated-ready,4.95
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;01;22,2024;12;01;23,42.46803,-73.20072,valid,calibrated-ready,16.76,valid,6.99,valid,calibrated-ready,3.38
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;01;22,2024;12;01;23,42.42689,-73.28892,valid,calibrated-ready,27.87,valid,23.97,valid,calibrated-ready,4.79
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;01;22,2024;12;01;23,42.45855,-73.22086,valid,calibrated-ready,17.59,valid,24.26,valid,calibrated-ready,5.59
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;01;22,2024;12;01;23,42.42171656,-73.20349336,valid,calibrated-ready,15.65,valid,13.44,valid,calibrated-ready,4.2
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;01;22,2024;12;01;23,42.45301464,-73.26174029,valid,calibrated-ready,14.37,valid,19.13,valid,calibrated-ready,4.34
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;01;22,2024;12;01;23,42.45658,-73.2441,valid,calibrated-ready,17.73,valid,18.15,valid,calibrated-ready,4.43
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;01;22,2024;12;01;23,42.44963,-73.25216,valid,calibrated-ready,16.82,valid,5.84,valid,calibrated-ready,2.84
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;01;23,2024;12;02;00,42.45179,-73.25484,valid,calibrated-ready,16.02,valid,12.09,valid,calibrated-ready,4.36
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;01;23,2024;12;02;00,42.46803,-73.20072,valid,calibrated-ready,16.71,valid,7.61,valid,calibrated-ready,3.46
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;01;23,2024;12;02;00,42.42689,-73.28892,valid,calibrated-ready,26.02,valid,26.98,valid,calibrated-ready,5.05
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;01;23,2024;12;02;00,42.45855,-73.22086,valid,calibrated-ready,19.1,valid,14.15,valid,calibrated-ready,4.33
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;01;23,2024;12;02;00,42.42171656,-73.20349336,valid,calibrated-ready,16.34,valid,11.03,valid,calibrated-ready,3.71
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;01;23,2024;12;02;00,42.45301464,-73.26174029,valid,calibrated-ready,15,valid,16.67,valid,calibrated-ready,4.21
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;01;23,2024;12;02;00,42.45658,-73.2441,valid,calibrated-ready,17.97,valid,15.74,valid,calibrated-ready,4.08
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;01;23,2024;12;02;00,42.44963,-73.25216,valid,calibrated-ready,15.66,valid,5.22,valid,calibrated-ready,2.58
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;02;00,2024;12;02;01,42.45179,-73.25484,valid,calibrated-ready,18.28,valid,12.97,valid,calibrated-ready,4.66
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;02;00,2024;12;02;01,42.46803,-73.20072,valid,calibrated-ready,17.24,valid,7.18,valid,calibrated-ready,3.28
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;02;00,2024;12;02;01,42.42689,-73.28892,valid,calibrated-ready,27.6,valid,21.28,valid,calibrated-ready,4.09
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;02;00,2024;12;02;01,42.45855,-73.22086,valid,calibrated-ready,18.23,valid,16.12,valid,calibrated-ready,4.31
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;02;00,2024;12;02;01,42.42171656,-73.20349336,valid,calibrated-ready,18.28,valid,12.13,valid,calibrated-ready,3.92
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;02;00,2024;12;02;01,42.45301464,-73.26174029,valid,calibrated-ready,15.92,valid,30.21,valid,calibrated-ready,5.3
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;02;00,2024;12;02;01,42.45658,-73.2441,valid,calibrated-ready,19.16,valid,17.59,valid,calibrated-ready,4.27
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;02;00,2024;12;02;01,42.44963,-73.25216,valid,calibrated-ready,16.66,valid,5.3,valid,calibrated-ready,2.65
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;02;01,2024;12;02;02,42.45179,-73.25484,valid,calibrated-ready,18.64,valid,13.22,valid,calibrated-ready,4.69
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;02;01,2024;12;02;02,42.46803,-73.20072,valid,calibrated-ready,18.17,valid,8.54,valid,calibrated-ready,3.52
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;02;01,2024;12;02;02,42.42689,-73.28892,valid,calibrated-ready,28.14,valid,23.15,valid,calibrated-ready,4.14
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;02;01,2024;12;02;02,42.45855,-73.22086,valid,calibrated-ready,17.32,valid,15.4,valid,calibrated-ready,4.27
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;02;01,2024;12;02;02,42.42171656,-73.20349336,valid,calibrated-ready,18.16,valid,10.97,valid,calibrated-ready,3.57
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;02;01,2024;12;02;02,42.45301464,-73.26174029,valid,calibrated-ready,18.65,valid,24.64,valid,calibrated-ready,4.96
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;02;01,2024;12;02;02,42.45658,-73.2441,valid,calibrated-ready,22.77,valid,19.13,valid,calibrated-ready,4.22
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;02;01,2024;12;02;02,42.44963,-73.25216,valid,calibrated-ready,17.35,valid,5.95,valid,calibrated-ready,2.68
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;02;02,2024;12;02;03,42.45179,-73.25484,valid,calibrated-ready,20.03,valid,15.97,valid,calibrated-ready,5.16
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;02;02,2024;12;02;03,42.46803,-73.20072,valid,calibrated-ready,18.37,valid,7.29,valid,calibrated-ready,3.15
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;02;02,2024;12;02;03,42.42689,-73.28892,valid,calibrated-ready,30.3,valid,23.24,valid,calibrated-ready,4.09
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;02;02,2024;12;02;03,42.45855,-73.22086,valid,calibrated-ready,19.98,valid,14.33,valid,calibrated-ready,4.12
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;02;02,2024;12;02;03,42.42171656,-73.20349336,valid,calibrated-ready,20.6,valid,11.06,valid,calibrated-ready,3.3
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;02;02,2024;12;02;03,42.45301464,-73.26174029,valid,calibrated-ready,20.72,valid,21.03,valid,calibrated-ready,4.04
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;02;02,2024;12;02;03,42.45658,-73.2441,valid,calibrated-ready,27.31,valid,26.26,valid,calibrated-ready,4.81
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;02;02,2024;12;02;03,42.44963,-73.25216,valid,calibrated-ready,22.13,valid,4.45,valid,calibrated-ready,2.72
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;02;03,2024;12;02;04,42.45179,-73.25484,valid,calibrated-ready,24.21,valid,19.34,valid,calibrated-ready,5.16
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;02;03,2024;12;02;04,42.46803,-73.20072,valid,calibrated-ready,20.75,valid,10.51,valid,calibrated-ready,3.61
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;02;03,2024;12;02;04,42.42689,-73.28892,valid,calibrated-ready,30.26,valid,23.96,valid,calibrated-ready,4.16
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;02;03,2024;12;02;04,42.45855,-73.22086,valid,calibrated-ready,25.61,valid,20.25,valid,calibrated-ready,4.72
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;02;03,2024;12;02;04,42.42171656,-73.20349336,valid,calibrated-ready,24.43,valid,11.31,valid,calibrated-ready,3.37
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;02;03,2024;12;02;04,42.45301464,-73.26174029,valid,calibrated-ready,22.93,valid,42.6,valid,calibrated-ready,5.63
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;02;03,2024;12;02;04,42.45658,-73.2441,valid,calibrated-ready,29.08,valid,25.94,valid,calibrated-ready,4.65
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;02;03,2024;12;02;04,42.44963,-73.25216,valid,calibrated-ready,24.81,valid,5.18,valid,calibrated-ready,2.79
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;02;04,2024;12;02;05,42.45179,-73.25484,valid,calibrated-ready,26.77,valid,25.44,valid,calibrated-ready,6.06
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;02;04,2024;12;02;05,42.46803,-73.20072,valid,calibrated-ready,20.73,valid,9.11,valid,calibrated-ready,3.03
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;02;04,2024;12;02;05,42.42689,-73.28892,valid,calibrated-ready,30.72,valid,22.93,valid,calibrated-ready,4.2
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;02;04,2024;12;02;05,42.45855,-73.22086,valid,calibrated-ready,30.5,valid,34.72,valid,calibrated-ready,5.95
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;02;04,2024;12;02;05,42.42171656,-73.20349336,valid,calibrated-ready,25.63,valid,14.47,valid,calibrated-ready,3.37
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;02;04,2024;12;02;05,42.45301464,-73.26174029,valid,calibrated-ready,26.94,valid,52.47,valid,calibrated-ready,6.12
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;02;04,2024;12;02;05,42.45658,-73.2441,valid,calibrated-ready,32.7,valid,37.15,valid,calibrated-ready,5.59
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;02;04,2024;12;02;05,42.44963,-73.25216,valid,calibrated-ready,29.5,valid,8.45,valid,calibrated-ready,2.9
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;02;05,2024;12;02;06,42.45179,-73.25484,valid,calibrated-ready,28.02,valid,26.86,valid,calibrated-ready,6.13
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;02;05,2024;12;02;06,42.46803,-73.20072,valid,calibrated-ready,24.19,valid,14.21,valid,calibrated-ready,3.97
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;02;05,2024;12;02;06,42.42689,-73.28892,valid,calibrated-ready,29.35,valid,22.88,valid,calibrated-ready,3.7
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;02;05,2024;12;02;06,42.45855,-73.22086,valid,calibrated-ready,34.21,valid,33.75,valid,calibrated-ready,5.55
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;02;05,2024;12;02;06,42.42171656,-73.20349336,valid,calibrated-ready,28.93,valid,14.9,valid,calibrated-ready,3.36
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;02;05,2024;12;02;06,42.45301464,-73.26174029,valid,calibrated-ready,29.45,valid,39.49,valid,calibrated-ready,5.74
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;02;05,2024;12;02;06,42.45658,-73.2441,valid,calibrated-ready,34.54,valid,37.32,valid,calibrated-ready,5.55
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;02;05,2024;12;02;06,42.44963,-73.25216,valid,calibrated-ready,29.41,valid,6.52,valid,calibrated-ready,2.97
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;02;06,2024;12;02;07,42.45179,-73.25484,valid,calibrated-ready,28.32,valid,24.57,valid,calibrated-ready,5.76
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;02;06,2024;12;02;07,42.46803,-73.20072,valid,calibrated-ready,26.56,valid,16.08,valid,calibrated-ready,3.95
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;02;06,2024;12;02;07,42.42689,-73.28892,valid,calibrated-ready,29.67,valid,21.78,valid,calibrated-ready,4.02
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;02;06,2024;12;02;07,42.45855,-73.22086,valid,calibrated-ready,34.63,valid,26.35,valid,calibrated-ready,4.86
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;02;06,2024;12;02;07,42.42171656,-73.20349336,valid,calibrated-ready,27.34,valid,18.69,valid,calibrated-ready,4.05
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;02;06,2024;12;02;07,42.45301464,-73.26174029,valid,calibrated-ready,29.36,valid,45.53,valid,calibrated-ready,6.23
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;02;06,2024;12;02;07,42.45658,-73.2441,valid,calibrated-ready,32.48,valid,27.44,valid,calibrated-ready,4.77
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;02;06,2024;12;02;07,42.44963,-73.25216,valid,calibrated-ready,30.77,valid,6.72,valid,calibrated-ready,3.01
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;02;07,2024;12;02;08,42.45179,-73.25484,valid,calibrated-ready,23.69,valid,13.85,valid,calibrated-ready,4.17
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;02;07,2024;12;02;08,42.46803,-73.20072,valid,calibrated-ready,26.18,valid,12.45,valid,calibrated-ready,3.51
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;02;07,2024;12;02;08,42.42689,-73.28892,valid,calibrated-ready,28.96,valid,29.53,valid,calibrated-ready,5
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;02;07,2024;12;02;08,42.45855,-73.22086,valid,calibrated-ready,32.62,valid,22.36,valid,calibrated-ready,4.38
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;02;07,2024;12;02;08,42.42171656,-73.20349336,valid,calibrated-ready,26.12,valid,20.65,valid,calibrated-ready,4.04
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;02;07,2024;12;02;08,42.45301464,-73.26174029,valid,calibrated-ready,24.54,valid,23.91,valid,calibrated-ready,4.43
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;02;07,2024;12;02;08,42.45658,-73.2441,valid,calibrated-ready,29.83,valid,25.49,valid,calibrated-ready,4.4
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;02;07,2024;12;02;08,42.44963,-73.25216,valid,calibrated-ready,27.44,valid,3.58,valid,calibrated-ready,2.33
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;02;08,2024;12;02;09,42.45179,-73.25484,valid,calibrated-ready,19.26,valid,11.68,valid,calibrated-ready,4.02
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;02;08,2024;12;02;09,42.46803,-73.20072,valid,calibrated-ready,26.01,valid,14.4,valid,calibrated-ready,3.7
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;02;08,2024;12;02;09,42.42689,-73.28892,valid,calibrated-ready,27.57,valid,22.29,valid,calibrated-ready,4.33
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;02;08,2024;12;02;09,42.45855,-73.22086,valid,calibrated-ready,31.05,valid,19.72,valid,calibrated-ready,4.16
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;02;08,2024;12;02;09,42.42171656,-73.20349336,valid,calibrated-ready,24.99,valid,12.78,valid,calibrated-ready,3.6
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;02;08,2024;12;02;09,42.45301464,-73.26174029,valid,calibrated-ready,19.94,valid,18.56,valid,calibrated-ready,3.94
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;02;08,2024;12;02;09,42.45658,-73.2441,valid,calibrated-ready,29.7,valid,22,valid,calibrated-ready,4.2
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;02;08,2024;12;02;09,42.44963,-73.25216,valid,calibrated-ready,21.54,valid,4.21,valid,calibrated-ready,2.38
DARSM2019,AF64TV9R,CLARITY_NODE,2024;12;02;09,2024;12;02;10,42.45179,-73.25484,valid,calibrated-ready,17.81,valid,11,valid,calibrated-ready,4.14
DBGKL8516,AGK79VTM,CLARITY_NODE,2024;12;02;09,2024;12;02;10,42.46803,-73.20072,valid,calibrated-ready,25.84,valid,10.2,valid,calibrated-ready,3.31
DJFKW1483,ANWQJL6T,CLARITY_NODE,2024;12;02;09,2024;12;02;10,42.42689,-73.28892,valid,calibrated-ready,27.87,valid,20.58,valid,calibrated-ready,3.67
DKWAZ4010,AKR3XP4V,CLARITY_NODE,2024;12;02;09,2024;12;02;10,42.45855,-73.22086,valid,calibrated-ready,31.02,valid,18.72,valid,calibrated-ready,4.27
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,2024;12;02;09,2024;12;02;10,42.42171656,-73.20349336,valid,calibrated-ready,21.91,valid,8.91,valid,calibrated-ready,3.34
DMTLY7351,AXGPYFJ7,CLARITY_NODE,2024;12;02;09,2024;12;02;10,42.45301464,-73.26174029,valid,calibrated-ready,19.41,valid,16.9,valid,calibrated-ready,3.85
DSHNM8883,AF9TLJ9M,CLARITY_NODE,2024;12;02;09,2024;12;02;10,42.45658,-73.2441,valid,calibrated-ready,24.42,valid,15.83,valid,calibrated-ready,3.58
DXXHJ4229,A3F7VX67,CLARITY_NODE,2024;12;02;09,2024;12;02;10,42.44963,-73.25216,valid,calibrated-ready,19.97,valid,3.65,valid,calibrated-ready,2.48
