"STATION","DATE","REPORT_TYPE","SOURCE","HourlyDryBulbTemperature","HourlyRelativeHumidity","HourlyWindDirection","HourlyWindSpeed"
"USW00014763","2025-08-18T13:54:00","FM-15","343","73","32","VRB","5"
"USW00014763","2025-08-18T14:54:00","FM-15","343","73","34","VRB","8"
"USW00014763","2025-08-18T15:54:00","FM-15","343","72","38","270","8"
"USW00014763","2025-08-18T16:54:00","FM-15","343","70","41","290","9"
"USW00014763","2025-08-18T17:54:00","FM-15","343","66","47","270","6"
"USW00014763","2025-08-18T18:54:00","FM-15","343","63","52","000","0"
"USW00014763","2025-08-18T19:54:00","FM-15","343","60","60","000","0"
"USW00014763","2025-08-18T20:54:00","FM-15","343","56","77","000","0"
"USW00014763","2025-08-18T21:54:00","FM-15","343","54","83","000","0"
"USW00014763","2025-08-18T22:54:00","FM-15","343","54","80","000","0"
"USW00014763","2025-08-18T23:54:00","FM-15","343","51","86","000","0"
"USW00014763","2025-08-19T00:00:00","SOD",,,,,
"USW00014763","2025-08-19T00:54:00","FM-15","343","52","86","000","0"
"USW00014763","2025-08-19T01:54:00","FM-15","343","50","83","000","0"
"USW00014763","2025-08-19T02:54:00","FM-15","343","48","93","000","0"
"USW00014763","2025-08-19T03:54:00","FM-15","343","47","97","040","3"
"USW00014763","2025-08-19T04:36:00","FM-16","343","49","93","000","0"
"USW00014763","2025-08-19T04:54:00","FM-15","343","51","86","250","3"
"USW00014763","2025-08-19T05:54:00","FM-15","343","52","89","000","0"
"USW00014763","2025-08-19T06:54:00","FM-15","343","54","87","000","0"
"USW00014763","2025-08-19T07:51:00","FM-16","343","55","82","000","0"
"USW00014763","2025-08-19T07:54:00","FM-15","343","56","81","000","0"
"USW00014763","2025-08-19T08:54:00","FM-15","343","62","62","060","5"
"USW00014763","2025-08-19T09:54:00","FM-15","343","65","47","160","6"
"USW00014763","2025-08-19T10:54:00","FM-15","343","68","42","120","7"
"USW00014763","2025-08-19T11:54:00","FM-15","343","70","44","180","10"
"USW00014763","2025-08-19T12:54:00","FM-15","343","70","41","170","10"
"USW00014763","2025-08-19T13:54:00","FM-15","343","71","39",,
"USW00014763","2025-08-19T14:54:00","FM-15","343","71","44","VRB","5"
"USW00014763","2025-08-19T15:54:00","FM-15","343","72","43","VRB","6"
"USW00014763","2025-08-19T16:54:00","FM-15","343","70","46","170","5"
"USW00014763","2025-08-19T17:54:00","FM-15","343","68","51","VRB","3"
"USW00014763","2025-08-19T18:54:00","FM-15","343","64","63","100","5"
"USW00014763","2025-08-19T19:54:00","FM-15","343","64","58","150","5"
"USW00014763","2025-08-19T20:54:00","FM-15","343","64","58","200","6"
"USW00014763","2025-08-19T21:54:00","FM-15","343","61","56","160","6"
"USW00014763","2025-08-19T22:54:00","FM-15","343","61","52","160","5"
"USW00014763","2025-08-19T23:54:00","FM-15","343","59","62","VRB","3"
"USW00014763","2025-08-20T00:00:00","SOD",,,,,
"USW00014763","2025-08-20T00:54:00","FM-15","343","58","75","140","7"
"USW00014763","2025-08-20T01:54:00","FM-15","343","58","78","000","0"
"USW00014763","2025-08-20T02:54:00","FM-15","343","57","83","090","3"
"USW00014763","2025-08-20T03:54:00","FM-15","343","57","83","050","5"
"USW00014763","2025-08-20T04:54:00","FM-15","343","56","90","000","0"
"USW00014763","2025-08-20T05:54:00","FM-15","343","56","93","000","0"
"USW00014763","2025-08-20T06:54:00","FM-15","343","55","96","030","3"
"USW00014763","2025-08-20T07:54:00","FM-15","343","55","93","030","7"
"USW00014763","2025-08-20T08:01:00","FM-16","343","55","93","040","6"
"USW00014763","2025-08-20T08:19:00","FM-16","343","54","93","060","8"
"USW00014763","2025-08-20T08:38:00","FM-16","343","54","93","050","5"
"USW00014763","2025-08-20T08:52:00","FM-16","343","54","94","000","0"
"USW00014763","2025-08-20T08:54:00","FM-15","343","53","93","060","5"
"USW00014763","2025-08-20T09:29:00","FM-16","343","53","93","060","6"
"USW00014763","2025-08-20T09:54:00","FM-15","343","53","93","060","5"
"USW00014763","2025-08-20T10:54:00","FM-15","343","54","90","100","7"
"USW00014763","2025-08-20T11:54:00","FM-15","343","55","87","VRB","5"
"USW00014763","2025-08-20T12:54:00","FM-15","343","55","90","060","6"
"USW00014763","2025-08-20T13:08:00","FM-16","343","54","93","060","8"
"USW00014763","2025-08-20T13:20:00","FM-16","343","54","90","060","8"
"USW00014763","2025-08-20T13:52:00","FM-16","343","54","94","050","8"
"USW00014763","2025-08-20T13:54:00","FM-15","343","54","90","070","8"
"USW00014763","2025-08-20T14:07:00","FM-16","343","53","89","070","10"
"USW00014763","2025-08-20T14:25:00","FM-16","343","53","93","070","10"
"USW00014763","2025-08-20T14:30:00","FM-16","343","53","89","060","10"
"USW00014763","2025-08-20T14:49:00","FM-16","343","54","94","040","11"
"USW00014763","2025-08-20T14:54:00","FM-15","343","52","93","040","10"
"USW00014763","2025-08-20T15:00:00","FM-16","343","52","93","050","9"
"USW00014763","2025-08-20T15:09:00","FM-16","343","52","97","060","8"
"USW00014763","2025-08-20T15:18:00","FM-16","343","53","93","040","7"
"USW00014763","2025-08-20T15:41:00","FM-16","343","53","96","060","8"
"USW00014763","2025-08-20T15:51:00","FM-16","343","54","94","060","8"
"USW00014763","2025-08-20T15:54:00","FM-15","343","53","96","060","13"
"USW00014763","2025-08-20T16:24:00","FM-16","343","52","93","070","9"
"USW00014763","2025-08-20T16:31:00","FM-16","343","52","93","060","8"
"USW00014763","2025-08-20T16:41:00","FM-16","343","52","97","060","6"
"USW00014763","2025-08-20T16:50:00","FM-16","343","52","100","050","8"
"USW00014763","2025-08-20T16:52:00","FM-16","343","52","100","050","8"
"USW00014763","2025-08-20T16:54:00","FM-15","343","53","93","040","7"
"USW00014763","2025-08-20T17:12:00","FM-16","343","52","97","050","9"
"USW00014763","2025-08-20T17:19:00","FM-16","343","52","97","050","8"
"USW00014763","2025-08-20T17:41:00","FM-16","343","53","93","050","7"
"USW00014763","2025-08-20T17:50:00","FM-16","343","54","94","040","7"
"USW00014763","2025-08-20T17:52:00","FM-16","343","54","94","040","7"
"USW00014763","2025-08-20T17:54:00","FM-15","343","53","96","040","7"
"USW00014763","2025-08-20T18:07:00","FM-16","343","52","100","030","5"
"USW00014763","2025-08-20T18:25:00","FM-16","343","52","100","030","6"
"USW00014763","2025-08-20T18:33:00","FM-16","343","52","100","040","6"
"USW00014763","2025-08-20T18:46:00","FM-16","343","52","100","030","6"
"USW00014763","2025-08-20T18:52:00","FM-16","343","52","100","020","8"
"USW00014763","2025-08-20T18:54:00","FM-15","343","52","100","030","6"
"USW00014763","2025-08-20T19:14:00","FM-16","343","53","96","030","5"
"USW00014763","2025-08-20T19:28:00","FM-16","343","53","96","050","5"
"USW00014763","2025-08-20T19:36:00","FM-16","343","53","96","040","3"
"USW00014763","2025-08-20T19:54:00","FM-15","343","53","96","VRB","5"
"USW00014763","2025-08-20T20:06:00","FM-16","343","53","96","090","3"
"USW00014763","2025-08-20T20:23:00","FM-16","343","53","100","050","3"
"USW00014763","2025-08-20T20:54:00","FM-15","343","54","97","060","7"
"USW00014763","2025-08-20T21:06:00","FM-16","343","54","93","VRB","6"
"USW00014763","2025-08-20T21:22:00","FM-16","343","53","93","080","7"
"USW00014763","2025-08-20T21:31:00","FM-16","343","53","93","060","6"
"USW00014763","2025-08-20T21:54:00","FM-15","343","52","97","VRB","6"
"USW00014763","2025-08-20T22:03:00","FM-16","343","52","93","070","7"
"USW00014763","2025-08-20T22:54:00","FM-15","343","52","89","060","6"
"USW00014763","2025-08-20T23:49:00","FM-16","343","52","88","080","5"
"USW00014763","2025-08-20T23:54:00","FM-15","343","51","89","060","5"
"USW00014763","2025-08-21T00:00:00","SOD",,,,,
"USW00014763","2025-08-21T00:40:00","FM-16","343","50","96","020","6"
"USW00014763","2025-08-21T00:54:00","FM-15","343","50","93","030","7"
"USW00014763","2025-08-21T01:47:00","FM-16","343","51","92","040","5"
"USW00014763","2025-08-21T01:54:00","FM-15","343","51","92","040","3"
"USW00014763","2025-08-21T02:54:00","FM-15","343","51","92","040","6"
"USW00014763","2025-08-21T03:54:00","FM-15","343","52","89","040","7"
"USW00014763","2025-08-21T04:54:00","FM-15","343","52","86","060","6"
"USW00014763","2025-08-21T05:36:00","FM-16","343","52","86","000","0"
"USW00014763","2025-08-21T05:54:00","FM-15","343","52","89","000","0"
"USW00014763","2025-08-21T06:54:00","FM-15","343","55","80","070","6"
"USW00014763","2025-08-21T07:15:00","FM-16","343","56","77","060","8"
"USW00014763","2025-08-21T07:54:00","FM-15","343","58","75","050","6"
"USW00014763","2025-08-21T08:54:00","FM-15","343","61","72","050","11"
"USW00014763","2025-08-21T09:09:00","FM-16","343","62","70","040","10"
"USW00014763","2025-08-21T09:24:00","FM-16","343","64","65","060","7"
"USW00014763","2025-08-21T09:54:00","FM-15","343","64","65","040","13"
"USW00014763","2025-08-21T10:12:00","FM-16","343","65","63","060","11"
"USW00014763","2025-08-21T10:54:00","FM-15","343","67","61","VRB","13"
"USW00014763","2025-08-21T11:54:00","FM-15","343","65","63","070","8"
"USW00014763","2025-08-21T12:54:00","FM-15","343","68","59","VRB","8"
"USW00014763","2025-08-21T13:54:00","FM-15","343","71","51","VRB","8"
"USW00014763","2025-08-21T14:54:00","FM-15","343","71","47","VRB","9"
"USW00014763","2025-08-21T15:54:00","FM-15","343","72","48","050","9"
"USW00014763","2025-08-21T16:54:00","FM-15","343","70","44","040","14"
"USW00014763","2025-08-21T17:54:00","FM-15","343","68","49","040","8"
"USW00014763","2025-08-21T18:54:00","FM-15","343","63","56","000","0"
"USW00014763","2025-08-21T19:54:00","FM-15","343","58","75","000","0"
"USW00014763","2025-08-21T20:54:00","FM-15","343","54","83","000","0"
"USW00014763","2025-08-21T21:54:00","FM-15","343","52","86","090","5"
"USW00014763","2025-08-21T22:54:00","FM-15","343","51","92","000","0"
"USW00014763","2025-08-21T23:54:00","FM-15","343","50","93","150","3"
"USW00014763","2025-08-22T00:00:00","SOD",,,,,
"USW00014763","2025-08-22T00:54:00","FM-15","343","48","96","000","0"
"USW00014763","2025-08-22T01:54:00","FM-15","343","48","93","000","0"
"USW00014763","2025-08-22T02:54:00","FM-15","343","48","96","000","0"
"USW00014763","2025-08-22T03:54:00","FM-15","343","46","96","220","3"
"USW00014763","2025-08-22T04:54:00","FM-15","343","46","96","000","0"
"USW00014763","2025-08-22T05:54:00","FM-15","343","48","96","000","0"
"USW00014763","2025-08-22T06:54:00","FM-15","343","53","89","000","0"
"USW00014763","2025-08-22T07:54:00","FM-15","343","60","78","000","0"
"USW00014763","2025-08-22T08:54:00","FM-15","343","66","54","000","0"
"USW00014763","2025-08-22T09:54:00","FM-15","343","72","50","010","6"
"USW00014763","2025-08-22T10:54:00","FM-15","343","73","50","330","9"
"USW00014763","2025-08-22T11:54:00","FM-15","343","73","50","300","7"
"USW00014763","2025-08-22T12:54:00","FM-15","343","76","47","310","10"
"USW00014763","2025-08-22T13:54:00","FM-15","343","76","47","270","9"
"USW00014763","2025-08-22T14:54:00","FM-15","343","77","43","290","13"
"USW00014763","2025-08-22T15:54:00","FM-15","343","77","42","300","7"
"USW00014763","2025-08-22T16:54:00","FM-15","343","76","40","300","9"
"USW00014763","2025-08-22T17:54:00","FM-15","343","73","48","290","5"
"USW00014763","2025-08-22T18:54:00","FM-15","343","66","70","000","0"
"USW00014763","2025-08-22T19:54:00","FM-15","343","62","78","000","0"
"USW00014763","2025-08-22T20:54:00","FM-15","343","60","84","000","0"
"USW00014763","2025-08-22T21:54:00","FM-15","343","57","90","000","0"
"USW00014763","2025-08-22T22:54:00","FM-15","343","58","90","000","0"
"USW00014763","2025-08-22T23:54:00","FM-15","343","55","96","000","0"
"USW00014763","2025-08-23T00:00:00","SOD",,,,,
"USW00014763","2025-08-23T00:54:00","FM-15","343","54","97","000","0"
"USW00014763","2025-08-23T01:54:00","FM-15","343","53","100","000","0"
"USW00014763","2025-08-23T02:33:00","FM-16","343","52","97","000","0"
"USW00014763","2025-08-23T02:42:00","FM-16","343","53","96","000","0"
"USW00014763","2025-08-23T02:54:00","FM-15","343","53","100","000","0"
"USW00014763","2025-08-23T03:52:00","FM-16","343","52","100","000","0"
"USW00014763","2025-08-23T03:54:00","FM-15","343","52","100","000","0"
"USW00014763","2025-08-23T03:59:00","FM-16","343","52","100","000","0"
"USW00014763","2025-08-23T04:07:00","FM-16","343","52","97","000","0"
"USW00014763","2025-08-23T04:16:00","FM-16","343","53","96","000","0"
"USW00014763","2025-08-23T04:28:00","FM-16","343","51","100","000","0"
"USW00014763","2025-08-23T04:39:00","FM-16","343","52","97","000","0"
"USW00014763","2025-08-23T04:52:00","FM-16","343","52","100","000","0"
"USW00014763","2025-08-23T04:54:00","FM-15","343","52","100","000","0"
"USW00014763","2025-08-23T05:05:00","FM-16","343","52","97","000","0"
"USW00014763","2025-08-23T05:18:00","FM-16","343","51","100","000","0"
"USW00014763","2025-08-23T05:28:00","FM-16","343","52","97","000","0"
"USW00014763","2025-08-23T05:54:00","FM-15","343","52","100","000","0"
"USW00014763","2025-08-23T06:54:00","FM-15","343","58","90","000","0"
"USW00014763","2025-08-23T07:54:00","FM-15","343","64","81","000","0"
"USW00014763","2025-08-23T08:54:00","FM-15","343","69","68","000","0"
"USW00014763","2025-08-23T09:54:00","FM-15","343","74","60","180","7"
"USW00014763","2025-08-23T10:54:00","FM-15","343","76","50","210","13"
"USW00014763","2025-08-23T11:54:00","FM-15","343","77","47","230","14"
"USW00014763","2025-08-23T12:54:00","FM-15","343","78","42","220","10"
"USW00014763","2025-08-23T13:54:00","FM-15","343","77","45","230","13"
"USW00014763","2025-08-23T14:54:00","FM-15","343","78","47","VRB","8"
"USW00014763","2025-08-23T15:54:00","FM-15","343","78","45","210","9"
"USW00014763","2025-08-23T16:54:00","FM-15","343","76","43","200","10"
"USW00014763","2025-08-23T17:54:00","FM-15","343","74","46","190","9"
"USW00014763","2025-08-23T18:54:00","FM-15","343","71","49","190","10"
"USW00014763","2025-08-23T19:54:00","FM-15","343","69","55","170","13"
"USW00014763","2025-08-23T20:54:00","FM-15","343","67","59","170","14"
"USW00014763","2025-08-23T21:54:00","FM-15","343","66","54","170","13"
"USW00014763","2025-08-23T22:54:00","FM-15","343","65","56","180","9"
"USW00014763","2025-08-23T23:54:00","FM-15","343","63","68","180","8"
"USW00014763","2025-08-24T00:00:00","SOD",,,,,
"USW00014763","2025-08-24T00:54:00","FM-15","343","62","78","190","5"
"USW00014763","2025-08-24T01:54:00","FM-15","343","62","84","170","8"
"USW00014763","2025-08-24T02:54:00","FM-15","343","62","84","190","6"
"USW00014763","2025-08-24T03:04:00","FM-16","343","62","84","160","5"
"USW00014763","2025-08-24T03:54:00","FM-15","343","63","84","170","7"
"USW00014763","2025-08-24T04:52:00","FM-16","343","63","83","160","5"
"USW00014763","2025-08-24T04:54:00","FM-15","343","63","84","VRB","6"
"USW00014763","2025-08-24T05:54:00","FM-15","343","63","84","180","6"
"USW00014763","2025-08-24T06:38:00","FM-16","343","63","87","160","7"
"USW00014763","2025-08-24T06:54:00","FM-15","343","64","81","VRB","7"
"USW00014763","2025-08-24T07:54:00","FM-15","343","66","78","200","7"
"USW00014763","2025-08-24T08:54:00","FM-15","343","69","73","VRB","6"
"USW00014763","2025-08-24T09:54:00","FM-15","343","69","73","VRB","6"
"USW00014763","2025-08-24T10:54:00","FM-15","343","71","68","VRB","8"
"USW00014763","2025-08-24T11:54:00","FM-15","343","71","68","VRB","8"
"USW00014763","2025-08-24T12:54:00","FM-15","343","72","68","VRB","6"
"USW00014763","2025-08-24T13:01:00","FM-16","343","74","67","180","9"
"USW00014763","2025-08-24T13:54:00","FM-15","343","73","66","160","9"
"USW00014763","2025-08-24T14:54:00","FM-15","343","73","66","200","6"
"USW00014763","2025-08-24T15:54:00","FM-15","343","73","66","180","8"
"USW00014763","2025-08-24T16:54:00","FM-15","343","73","64","180","10"
"USW00014763","2025-08-24T17:54:00","FM-15","343","71","66","170","8"
"USW00014763","2025-08-24T18:54:00","FM-15","343","70","68","VRB","6"
"USW00014763","2025-08-24T19:54:00","FM-15","343","68","73","120","3"
"USW00014763","2025-08-24T20:54:00","FM-15","343","67","79","VRB","3"
"USW00014763","2025-08-24T21:54:00","FM-15","343","66","81","070","3"
"USW00014763","2025-08-24T22:54:00","FM-15","343","66","84","000","0"
"USW00014763","2025-08-24T23:54:00","FM-15","343","66","81","170","8"
"USW00014763","2025-08-25T00:00:00","SOD",,,,,
"USW00014763","2025-08-25T00:54:00","FM-15","343","65","84","VRB","5"
"USW00014763","2025-08-25T01:54:00","FM-15","343","65","87","000","0"
"USW00014763","2025-08-25T02:13:00","FM-16","343","64","90","130","3"
"USW00014763","2025-08-25T02:24:00","FM-16","343","64","90","000","0"
"USW00014763","2025-08-25T02:52:00","FM-16","343","64","88","000","0"
"USW00014763","2025-08-25T02:54:00","FM-15","343","64","90","000","0"
"USW00014763","2025-08-25T03:54:00","FM-15","343","64","90","180","3"
"USW00014763","2025-08-25T04:12:00","FM-16","343","63","93","000","0"
"USW00014763","2025-08-25T04:31:00","FM-16","343","63","93","000","0"
"USW00014763","2025-08-25T04:51:00","FM-16","343","64","88","VRB","5"
"USW00014763","2025-08-25T04:54:00","FM-15","343","64","90","VRB","3"
"USW00014763","2025-08-25T05:29:00","FM-16","343","64","93","260","3"
"USW00014763","2025-08-25T05:52:00","FM-16","343","64","94","000","0"
"USW00014763","2025-08-25T05:54:00","FM-15","343","65","90","000","0"
"USW00014763","2025-08-25T06:54:00","FM-15","343","65","90","000","0"
"USW00014763","2025-08-25T07:54:00","FM-15","343","66","90","220","5"
"USW00014763","2025-08-25T08:01:00","FM-16","343","66","90","210","5"
"USW00014763","2025-08-25T08:09:00","FM-16","343","66","90","220","5"
"USW00014763","2025-08-25T08:31:00","FM-16","343","66","90","240","6"
"USW00014763","2025-08-25T08:51:00","FM-16","343","66","88","220","6"
"USW00014763","2025-08-25T08:52:00","FM-16","343","66","88","210","5"
"USW00014763","2025-08-25T08:54:00","FM-15","343","67","91","VRB","5"
"USW00014763","2025-08-25T09:08:00","FM-16","343","64","87","290","7"
"USW00014763","2025-08-25T09:54:00","FM-15","343","67","76","280","10"
"USW00014763","2025-08-25T10:10:00","FM-16","343","68","73","280","7"
"USW00014763","2025-08-25T10:54:00","FM-15","343","72","64","VRB","6"
"USW00014763","2025-08-25T11:54:00","FM-15","343","74","52","270","9"
"USW00014763","2025-08-25T12:54:00","FM-15","343","73","53","VRB","5"
"USW00014763","2025-08-25T13:54:00","FM-15","343","74","50","290","9"
"USW00014763","2025-08-25T14:54:00","FM-15","343","75","48","270","6"
"USW00014763","2025-08-25T15:54:00","FM-15","343","73","51","270","7"
"USW00014763","2025-08-25T16:54:00","FM-15","343","71","59","300","6"
"USW00014763","2025-08-25T17:54:00","FM-15","343","70","61","310","7"
"USW00014763","2025-08-25T18:54:00","FM-15","343","68","61","290","8"
"USW00014763","2025-08-25T19:54:00","FM-15","343","67","57","290","9"
"USW00014763","2025-08-25T20:54:00","FM-15","343","64","60","VRB","8"
"USW00014763","2025-08-25T21:54:00","FM-15","343","62","65","290","10"
"USW00014763","2025-08-25T22:54:00","FM-15","343","61","70","000","0"
"USW00014763","2025-08-25T23:54:00","FM-15","343","58","78","210","6"
"USW00014763","2025-08-26T00:00:00","SOD",,,,,
"USW00014763","2025-08-26T00:54:00","FM-15","343","56","84","000","0"
"USW00014763","2025-08-26T01:54:00","FM-15","343","56","87","200","5"
"USW00014763","2025-08-26T02:54:00","FM-15","343","56","87","230","6"
"USW00014763","2025-08-26T03:54:00","FM-15","343","56","84","220","7"
"USW00014763","2025-08-26T04:54:00","FM-15","343","55","83","220","6"
"USW00014763","2025-08-26T05:54:00","FM-15","343","55","83","220","5"
"USW00014763","2025-08-26T06:54:00","FM-15","343","59","75","270","8"
"USW00014763","2025-08-26T07:54:00","FM-15","343","61","67","260","9"
"USW00014763","2025-08-26T08:54:00","FM-15","343","63","63","290","15"
"USW00014763","2025-08-26T09:54:00","FM-15","343","65","59","300","10"
"USW00014763","2025-08-26T10:54:00","FM-15","343","65","56","270","13"
"USW00014763","2025-08-26T11:54:00","FM-15","343","69","47","260","16"
"USW00014763","2025-08-26T12:54:00","FM-15","343","67","51","280","10"
"USW00014763","2025-08-26T13:54:00","FM-15","343","67","51","290","7"
"USW00014763","2025-08-26T14:54:00","FM-15","343","68","49","260","7"
"USW00014763","2025-08-26T15:54:00","FM-15","343","67","51","220","5"
"USW00014763","2025-08-26T16:54:00","FM-15","343","67","51","270","6"
"USW00014763","2025-08-26T17:54:00","FM-15","343","66","54","280","3"
"USW00014763","2025-08-26T18:54:00","FM-15","343","60","75","000","0"
"USW00014763","2025-08-26T19:54:00","FM-15","343","56","81","000","0"
"USW00014763","2025-08-26T20:54:00","FM-15","343","54","83","000","0"
"USW00014763","2025-08-26T21:54:00","FM-15","343","52","93","000","0"
"USW00014763","2025-08-26T22:54:00","FM-15","343","54","80","000","0"
"USW00014763","2025-08-26T23:54:00","FM-15","223","53","89","140","3"
"USW00014763","2025-08-27T00:00:00","SOD",,,,,
"USW00014763","2025-08-27T00:54:00","FM-15","223","54","93","000","0"
"USW00014763","2025-08-27T01:54:00","FM-15","223","56","77","280","5"
"USW00014763","2025-08-27T02:54:00","FM-15","223","53","83","000","0"
"USW00014763","2025-08-27T03:54:00","FM-15","223","54","77","310","7"
"USW00014763","2025-08-27T04:54:00","FM-15","223","55","77","310","5"
"USW00014763","2025-08-27T05:54:00","FM-15","223","55","80","290","6"
"USW00014763","2025-08-27T06:54:00","FM-15","223","56","77","270","7"
"USW00014763","2025-08-27T07:54:00","FM-15","223","58","75","280","11"
"USW00014763","2025-08-27T08:37:00","FM-16","223","58","78","310","8"
"USW00014763","2025-08-27T08:54:00","FM-15","223","59","75","310","10"
"USW00014763","2025-08-27T09:54:00","FM-15","223","62","67","290","10"
"USW00014763","2025-08-27T10:54:00","FM-15","223","59","81","290","8"
"USW00014763","2025-08-27T11:54:00","FM-15","223","65","59","300","14"
"USW00014763","2025-08-27T12:54:00","FM-15","223","66","52",,
"USW00014763","2025-08-27T13:54:00","FM-15","223","63","60","330","7"
"USW00014763","2025-08-27T14:54:00","FM-15","223","67","44","280","15"
"USW00014763","2025-08-27T15:54:00","FM-15","223","67","39","280","13"
"USW00014763","2025-08-27T16:54:00","FM-15","223","65","40","280","10"
"USW00014763","2025-08-27T17:54:00","FM-15","223","63","41","280","8"
"USW00014763","2025-08-27T18:54:00","FM-15","223","58","53","260","7"
"USW00014763","2025-08-27T19:54:00","FM-15","223","57","58","250","6"
"USW00014763","2025-08-27T20:54:00","FM-15","223","56","60","240","6"
"USW00014763","2025-08-27T21:54:00","FM-15","223","50","77","000","0"
"USW00014763","2025-08-27T22:54:00","FM-15","223","48","83","000","0"
"USW00014763","2025-08-27T23:54:00","FM-15","223","47","86","000","0"
"USW00014763","2025-08-28T00:00:00","SOD",,,,,
"USW00014763","2025-08-28T00:54:00","FM-15","223","45","93","000","0"
"USW00014763","2025-08-28T01:54:00","FM-15","223","43","97","000","0"
"USW00014763","2025-08-28T02:54:00","FM-15","223","43","93","000","0"
"USW00014763","2025-08-28T03:44:00","FM-16","223","42","96","000","0"
"USW00014763","2025-08-28T03:54:00","FM-15","223","41","100","000","0"
"USW00014763","2025-08-28T04:35:00","FM-16","223","41","100","000","0"
"USW00014763","2025-08-28T04:37:00","FM-16","223","41","100","000","0"
"USW00014763","2025-08-28T04:47:00","FM-16","223","41","100","000","0"
"USW00014763","2025-08-28T04:54:00","FM-15","223","41","100","000","0"
"USW00014763","2025-08-28T05:07:00","FM-16","223","40","100","000","0"
"USW00014763","2025-08-28T05:28:00","FM-16","223","42","100","000","0"
"USW00014763","2025-08-28T05:43:00","FM-16","223","40","100","000","0"
"USW00014763","2025-08-28T05:54:00","FM-15","223","41","96","000","0"
"USW00014763","2025-08-28T06:06:00","FM-16","223","41","100","000","0"
"USW00014763","2025-08-28T06:18:00","FM-16","223","43","100","000","0"
"USW00014763","2025-08-28T06:25:00","FM-16","223","44","100","000","0"
"USW00014763","2025-08-28T06:54:00","FM-15","223","46","96","000","0"
"USW00014763","2025-08-28T07:54:00","FM-15","223","52","83","000","0"
"USW00014763","2025-08-28T08:54:00","FM-15","223","59","69","000","0"
"USW00014763","2025-08-28T09:54:00","FM-15","223","66","54","210","10"
"USW00014763","2025-08-28T10:54:00","FM-15","223","68","49","210","8"
"USW00014763","2025-08-28T11:54:00","FM-15","223","70","41","220","16"
"USW00014763","2025-08-28T12:54:00","FM-15","223","70","38","210","10"
"USW00014763","2025-08-28T13:54:00","FM-15","223","70","38","220","10"
"USW00014763","2025-08-28T14:54:00","FM-15","223","70","39","220","9"
"USW00014763","2025-08-28T15:54:00","FM-15","223","70","38","220","8"
"USW00014763","2025-08-28T16:54:00","FM-15","223","70","38","210","9"
"USW00014763","2025-08-28T17:54:00","FM-15","223","67","44","190","9"
"USW00014763","2025-08-28T18:54:00","FM-15","223","63","50","180","6"
"USW00014763","2025-08-28T19:54:00","FM-15","223","64","52","170","8"
"USW00014763","2025-08-28T20:54:00","FM-15","223","55","77","000","0"
"USW00014763","2025-08-28T21:54:00","FM-15","223","53","86","000","0"
"USW00014763","2025-08-28T22:54:00","FM-15","223","52","89","000","0"
"USW00014763","2025-08-28T23:54:00","FM-15","223","53","89","000","0"
"USW00014763","2025-08-29T00:00:00","SOD",,,,,
"USW00014763","2025-08-29T00:54:00","FM-15","223","50","93","000","0"
"USW00014763","2025-08-29T01:54:00","FM-15","223","50","96","000","0"
"USW00014763","2025-08-29T02:54:00","FM-15","223","53","93","000","0"
"USW00014763","2025-08-29T03:54:00","FM-15","223","49","100","030","3"
"USW00014763","2025-08-29T04:54:00","FM-15","223","50","96","000","0"
"USW00014763","2025-08-29T05:54:00","FM-15","223","52","97","000","0"
"USW00014763","2025-08-29T06:54:00","FM-15","223","53","96","000","0"
"USW00014763","2025-08-29T07:54:00","FM-15","223","56","93","000","0"
"USW00014763","2025-08-29T08:54:00","FM-15","223","60","86","000","0"
"USW00014763","2025-08-29T09:54:00","FM-15","223","61","75","260","9"
"USW00014763","2025-08-29T10:54:00","FM-15","223","64","70","270","8"
"USW00014763","2025-08-29T11:54:00","FM-15","223","63","73","270","9"
"USW00014763","2025-08-29T12:54:00","FM-15","223","68","63","000","0"
"USW00014763","2025-08-29T13:54:00","FM-15","223","68","59","000","0"
"USW00014763","2025-08-29T14:54:00","FM-15","223","62","65","310","15"
"USW00014763","2025-08-29T15:54:00","FM-15","223","61","67","310","5"
"USW00014763","2025-08-29T16:54:00","FM-15","223","64","65","320","7"
"USW00014763","2025-08-29T17:54:00","FM-15","223","63","68","320","6"
"USW00014763","2025-08-30T00:00:00","SOD",,,,,
"USW00014763","2025-08-31T00:00:00","SOD",,,,,
"USW00014763","2025-08-31T23:59:00","SOM",,,,,
"USW00014763","2025-09-01T00:00:00","SOD",,,,,
"USW00014763","2025-09-02T00:00:00","SOD",,,,,
"USW00014763","2025-09-02T12:54:00","FM-15","223","72","41","VRB","3"
"USW00014763","2025-09-02T13:54:00","FM-15","223","75","40","000","0"
"USW00014763","2025-09-02T14:54:00","FM-15","223","75","34","000","0"
"USW00014763","2025-09-02T15:54:00","FM-15","223","71","42","160","3"
"USW00014763","2025-09-02T16:54:00","FM-15","223","72","43","170","5"
"USW00014763","2025-09-02T17:54:00","FM-15","223","70","44","180","6"
"USW00014763","2025-09-02T18:54:00","FM-15","223","66","54","170","8"
"USW00014763","2025-09-02T20:54:00","FM-15","223","56","84","300","3"
"USW00014763","2025-09-02T21:54:00","FM-15","223","53","89","000","0"
"USW00014763","2025-09-02T22:54:00","FM-15","223","52","97","000","0"
