state,peakername,peakerid,date,hour,grossload_mw,steamload_1000lbsperhr,so2mass_lbs,co2mass_shorttons,noxmass_lbs,heatinput_mmbtu,operating,year,month,day,datetime,season,timeofday,weekday_num
MA,Pittsfield Generating,50002,9/1/2024,0,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;00,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/1/2024,1,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;01,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/1/2024,2,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;02,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/1/2024,3,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;03,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/1/2024,4,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;04,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/1/2024,5,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;05,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/1/2024,6,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;06,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/1/2024,7,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;07,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/1/2024,8,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;08,Fall,Morning,0
MA,Pittsfield Generating,50002,9/1/2024,9,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;09,Fall,Morning,0
MA,Pittsfield Generating,50002,9/1/2024,10,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;10,Fall,Morning,0
MA,Pittsfield Generating,50002,9/1/2024,11,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;11,Fall,Morning,0
MA,Pittsfield Generating,50002,9/1/2024,12,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;12,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/1/2024,13,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;13,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/1/2024,14,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;14,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/1/2024,15,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;15,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/1/2024,16,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;16,Fall,Evening,0
MA,Pittsfield Generating,50002,9/1/2024,17,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;17,Fall,Evening,0
MA,Pittsfield Generating,50002,9/1/2024,18,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;18,Fall,Evening,0
MA,Pittsfield Generating,50002,9/1/2024,19,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;19,Fall,Evening,0
MA,Pittsfield Generating,50002,9/1/2024,20,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;20,Fall,Night,0
MA,Pittsfield Generating,50002,9/1/2024,21,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;21,Fall,Night,0
MA,Pittsfield Generating,50002,9/1/2024,22,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;22,Fall,Night,0
MA,Pittsfield Generating,50002,9/1/2024,23,NA,NA,NA,NA,NA,NA,0,2024,9,1,2024;09;01;23,Fall,Night,0
MA,Pittsfield Generating,50002,9/2/2024,0,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;00,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/2/2024,1,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;01,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/2/2024,2,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;02,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/2/2024,3,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;03,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/2/2024,4,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;04,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/2/2024,5,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;05,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/2/2024,6,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;06,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/2/2024,7,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;07,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/2/2024,8,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;08,Fall,Morning,1
MA,Pittsfield Generating,50002,9/2/2024,9,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;09,Fall,Morning,1
MA,Pittsfield Generating,50002,9/2/2024,10,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;10,Fall,Morning,1
MA,Pittsfield Generating,50002,9/2/2024,11,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;11,Fall,Morning,1
MA,Pittsfield Generating,50002,9/2/2024,12,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;12,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/2/2024,13,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;13,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/2/2024,14,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;14,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/2/2024,15,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;15,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/2/2024,16,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;16,Fall,Evening,1
MA,Pittsfield Generating,50002,9/2/2024,17,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;17,Fall,Evening,1
MA,Pittsfield Generating,50002,9/2/2024,18,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;18,Fall,Evening,1
MA,Pittsfield Generating,50002,9/2/2024,19,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;19,Fall,Evening,1
MA,Pittsfield Generating,50002,9/2/2024,20,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;20,Fall,Night,1
MA,Pittsfield Generating,50002,9/2/2024,21,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;21,Fall,Night,1
MA,Pittsfield Generating,50002,9/2/2024,22,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;22,Fall,Night,1
MA,Pittsfield Generating,50002,9/2/2024,23,NA,NA,NA,NA,NA,NA,0,2024,9,2,2024;09;02;23,Fall,Night,1
MA,Pittsfield Generating,50002,9/3/2024,0,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;00,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/3/2024,1,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;01,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/3/2024,2,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;02,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/3/2024,3,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;03,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/3/2024,4,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;04,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/3/2024,5,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;05,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/3/2024,6,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;06,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/3/2024,7,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;07,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/3/2024,8,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;08,Fall,Morning,1
MA,Pittsfield Generating,50002,9/3/2024,9,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;09,Fall,Morning,1
MA,Pittsfield Generating,50002,9/3/2024,10,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;10,Fall,Morning,1
MA,Pittsfield Generating,50002,9/3/2024,11,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;11,Fall,Morning,1
MA,Pittsfield Generating,50002,9/3/2024,12,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;12,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/3/2024,13,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;13,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/3/2024,14,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;14,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/3/2024,15,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;15,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/3/2024,16,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;16,Fall,Evening,1
MA,Pittsfield Generating,50002,9/3/2024,17,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;17,Fall,Evening,1
MA,Pittsfield Generating,50002,9/3/2024,18,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;18,Fall,Evening,1
MA,Pittsfield Generating,50002,9/3/2024,19,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;19,Fall,Evening,1
MA,Pittsfield Generating,50002,9/3/2024,20,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;20,Fall,Night,1
MA,Pittsfield Generating,50002,9/3/2024,21,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;21,Fall,Night,1
MA,Pittsfield Generating,50002,9/3/2024,22,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;22,Fall,Night,1
MA,Pittsfield Generating,50002,9/3/2024,23,NA,NA,NA,NA,NA,NA,0,2024,9,3,2024;09;03;23,Fall,Night,1
MA,Pittsfield Generating,50002,9/4/2024,0,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;00,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/4/2024,1,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;01,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/4/2024,2,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;02,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/4/2024,3,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;03,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/4/2024,4,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;04,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/4/2024,5,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;05,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/4/2024,6,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;06,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/4/2024,7,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;07,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/4/2024,8,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;08,Fall,Morning,1
MA,Pittsfield Generating,50002,9/4/2024,9,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;09,Fall,Morning,1
MA,Pittsfield Generating,50002,9/4/2024,10,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;10,Fall,Morning,1
MA,Pittsfield Generating,50002,9/4/2024,11,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;11,Fall,Morning,1
MA,Pittsfield Generating,50002,9/4/2024,12,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;12,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/4/2024,13,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;13,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/4/2024,14,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;14,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/4/2024,15,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;15,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/4/2024,16,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;16,Fall,Evening,1
MA,Pittsfield Generating,50002,9/4/2024,17,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;17,Fall,Evening,1
MA,Pittsfield Generating,50002,9/4/2024,18,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;18,Fall,Evening,1
MA,Pittsfield Generating,50002,9/4/2024,19,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;19,Fall,Evening,1
MA,Pittsfield Generating,50002,9/4/2024,20,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;20,Fall,Night,1
MA,Pittsfield Generating,50002,9/4/2024,21,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;21,Fall,Night,1
MA,Pittsfield Generating,50002,9/4/2024,22,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;22,Fall,Night,1
MA,Pittsfield Generating,50002,9/4/2024,23,NA,NA,NA,NA,NA,NA,0,2024,9,4,2024;09;04;23,Fall,Night,1
MA,Pittsfield Generating,50002,9/5/2024,0,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;00,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/5/2024,1,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;01,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/5/2024,2,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;02,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/5/2024,3,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;03,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/5/2024,4,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;04,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/5/2024,5,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;05,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/5/2024,6,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;06,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/5/2024,7,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;07,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/5/2024,8,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;08,Fall,Morning,1
MA,Pittsfield Generating,50002,9/5/2024,9,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;09,Fall,Morning,1
MA,Pittsfield Generating,50002,9/5/2024,10,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;10,Fall,Morning,1
MA,Pittsfield Generating,50002,9/5/2024,11,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;11,Fall,Morning,1
MA,Pittsfield Generating,50002,9/5/2024,12,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;12,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/5/2024,13,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;13,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/5/2024,14,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;14,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/5/2024,15,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;15,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/5/2024,16,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;16,Fall,Evening,1
MA,Pittsfield Generating,50002,9/5/2024,17,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;17,Fall,Evening,1
MA,Pittsfield Generating,50002,9/5/2024,18,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;18,Fall,Evening,1
MA,Pittsfield Generating,50002,9/5/2024,19,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;19,Fall,Evening,1
MA,Pittsfield Generating,50002,9/5/2024,20,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;20,Fall,Night,1
MA,Pittsfield Generating,50002,9/5/2024,21,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;21,Fall,Night,1
MA,Pittsfield Generating,50002,9/5/2024,22,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;22,Fall,Night,1
MA,Pittsfield Generating,50002,9/5/2024,23,NA,NA,NA,NA,NA,NA,0,2024,9,5,2024;09;05;23,Fall,Night,1
MA,Pittsfield Generating,50002,9/6/2024,0,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;00,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/6/2024,1,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;01,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/6/2024,2,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;02,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/6/2024,3,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;03,Fall,Late Night,1
MA,Pittsfield Generating,50002,9/6/2024,4,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;04,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/6/2024,5,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;05,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/6/2024,6,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;06,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/6/2024,7,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;07,Fall,Early Morning,1
MA,Pittsfield Generating,50002,9/6/2024,8,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;08,Fall,Morning,1
MA,Pittsfield Generating,50002,9/6/2024,9,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;09,Fall,Morning,1
MA,Pittsfield Generating,50002,9/6/2024,10,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;10,Fall,Morning,1
MA,Pittsfield Generating,50002,9/6/2024,11,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;11,Fall,Morning,1
MA,Pittsfield Generating,50002,9/6/2024,12,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;12,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/6/2024,13,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;13,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/6/2024,14,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;14,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/6/2024,15,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;15,Fall,Afternoon,1
MA,Pittsfield Generating,50002,9/6/2024,16,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;16,Fall,Evening,1
MA,Pittsfield Generating,50002,9/6/2024,17,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;17,Fall,Evening,1
MA,Pittsfield Generating,50002,9/6/2024,18,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;18,Fall,Evening,1
MA,Pittsfield Generating,50002,9/6/2024,19,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;19,Fall,Evening,1
MA,Pittsfield Generating,50002,9/6/2024,20,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;20,Fall,Night,1
MA,Pittsfield Generating,50002,9/6/2024,21,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;21,Fall,Night,1
MA,Pittsfield Generating,50002,9/6/2024,22,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;22,Fall,Night,1
MA,Pittsfield Generating,50002,9/6/2024,23,NA,NA,NA,NA,NA,NA,0,2024,9,6,2024;09;06;23,Fall,Night,1
MA,Pittsfield Generating,50002,9/7/2024,0,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;00,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/7/2024,1,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;01,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/7/2024,2,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;02,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/7/2024,3,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;03,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/7/2024,4,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;04,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/7/2024,5,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;05,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/7/2024,6,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;06,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/7/2024,7,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;07,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/7/2024,8,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;08,Fall,Morning,0
MA,Pittsfield Generating,50002,9/7/2024,9,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;09,Fall,Morning,0
MA,Pittsfield Generating,50002,9/7/2024,10,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;10,Fall,Morning,0
MA,Pittsfield Generating,50002,9/7/2024,11,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;11,Fall,Morning,0
MA,Pittsfield Generating,50002,9/7/2024,12,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;12,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/7/2024,13,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;13,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/7/2024,14,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;14,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/7/2024,15,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;15,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/7/2024,16,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;16,Fall,Evening,0
MA,Pittsfield Generating,50002,9/7/2024,17,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;17,Fall,Evening,0
MA,Pittsfield Generating,50002,9/7/2024,18,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;18,Fall,Evening,0
MA,Pittsfield Generating,50002,9/7/2024,19,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;19,Fall,Evening,0
MA,Pittsfield Generating,50002,9/7/2024,20,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;20,Fall,Night,0
MA,Pittsfield Generating,50002,9/7/2024,21,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;21,Fall,Night,0
MA,Pittsfield Generating,50002,9/7/2024,22,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;22,Fall,Night,0
MA,Pittsfield Generating,50002,9/7/2024,23,NA,NA,NA,NA,NA,NA,0,2024,9,7,2024;09;07;23,Fall,Night,0
MA,Pittsfield Generating,50002,9/8/2024,0,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;00,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/8/2024,1,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;01,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/8/2024,2,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;02,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/8/2024,3,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;03,Fall,Late Night,0
MA,Pittsfield Generating,50002,9/8/2024,4,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;04,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/8/2024,5,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;05,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/8/2024,6,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;06,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/8/2024,7,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;07,Fall,Early Morning,0
MA,Pittsfield Generating,50002,9/8/2024,8,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;08,Fall,Morning,0
MA,Pittsfield Generating,50002,9/8/2024,9,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;09,Fall,Morning,0
MA,Pittsfield Generating,50002,9/8/2024,10,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;10,Fall,Morning,0
MA,Pittsfield Generating,50002,9/8/2024,11,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;11,Fall,Morning,0
MA,Pittsfield Generating,50002,9/8/2024,12,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;12,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/8/2024,13,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;13,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/8/2024,14,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;14,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/8/2024,15,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;15,Fall,Afternoon,0
MA,Pittsfield Generating,50002,9/8/2024,16,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;16,Fall,Evening,0
MA,Pittsfield Generating,50002,9/8/2024,17,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;17,Fall,Evening,0
MA,Pittsfield Generating,50002,9/8/2024,18,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;18,Fall,Evening,0
MA,Pittsfield Generating,50002,9/8/2024,19,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;19,Fall,Evening,0
MA,Pittsfield Generating,50002,9/8/2024,20,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;20,Fall,Night,0
MA,Pittsfield Generating,50002,9/8/2024,21,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;21,Fall,Night,0
MA,Pittsfield Generating,50002,9/8/2024,22,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;22,Fall,Night,0
MA,Pittsfield Generating,50002,9/8/2024,23,NA,NA,NA,NA,NA,NA,0,2024,9,8,2024;09;08;23,Fall,Night,0
MA,Pittsfield Generating,50002,9/9/2024,0,NA,NA,NA,NA,NA,NA,0,2024,9,9,2024;09;09;00,Fall,Late Night,1
