"","datasourceId","sourceId","sourceType","StartOfPeriod","endOfPeriod","locationLatitude","locationLongitude","no2Conc1HourMean.qcAssessment","no2Conc1HourMean.status","no2Conc1HourMean.value","pm10ConcMass1HourMean.qcAssessment","pm10ConcMass1HourMean.raw","pm2_5ConcMass1HourMean.qcAssessment","pm2_5ConcMass1HourMean.status","pm2_5ConcMass1HourMean.value","name","name_full","notes","longitude","latitude","distancepeaker","distanceairport","distancemajroads","bearing_deg","bearing_rad","sin_bearing","cos_bearing","state","peakername","peakerid","date","hour","grossload_mw","steamload_1000lbsperhr","so2mass_lbs","co2mass_shorttons","noxmass_lbs","heatinput_mmbtu","operating","year","month","day","season","timeofday","weekday_num","STATION","REPORT_TYPE","SOURCE","HourlyDryBulbTemperature","HourlyRelativeHumidity","HourlyWindDirection","HourlyWindSpeed","fireworks","smoke","operating_f","datetime"
"281","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;12;16","2024;06;12;17",42.45855,-73.22086,"valid","calibrated-ready",1.93,"valid",5.42,"valid","calibrated-ready",4.27,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-12,16,NA,NA,NA,NA,NA,NA,0,"2024",6,12,"Summer","Evening",1,"USW00014763","FM-15",343,69,55,"290","11","0","0","Not operating",2024-06-12 16:00:00
"282","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;12;17","2024;06;12;18",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",5.19,"valid","calibrated-ready",4.4,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-12,17,NA,NA,NA,NA,NA,NA,0,"2024",6,12,"Summer","Evening",1,"USW00014763","FM-15",343,67,57,"280","9","0","0","Not operating",2024-06-12 17:00:00
"283","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;12;18","2024;06;12;19",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",4.67,"valid","calibrated-ready",4.39,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-12,18,NA,NA,NA,NA,NA,NA,0,"2024",6,12,"Summer","Evening",1,"USW00014763","FM-15",343,63,65,"280","9","0","0","Not operating",2024-06-12 18:00:00
"284","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;12;19","2024;06;12;20",42.45855,-73.22086,"valid","calibrated-ready",0.38,"valid",5.63,"valid","calibrated-ready",4.83,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-12,19,NA,NA,NA,NA,NA,NA,0,"2024",6,12,"Summer","Evening",1,"USW00014763","FM-15",343,61,67,"280","6","0","0","Not operating",2024-06-12 19:00:00
"285","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;12;20","2024;06;12;21",42.45855,-73.22086,"valid","calibrated-ready",2.64,"valid",5.22,"valid","calibrated-ready",4.68,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-12,20,NA,NA,NA,NA,NA,NA,0,"2024",6,12,"Summer","Night",1,"USW00014763","FM-15",343,58,72,"0","0","0","0","Not operating",2024-06-12 20:00:00
"286","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;12;21","2024;06;12;22",42.45855,-73.22086,"valid","calibrated-ready",7.35,"valid",5.24,"valid","calibrated-ready",4.66,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-12,21,NA,NA,NA,NA,NA,NA,0,"2024",6,12,"Summer","Night",1,"USW00014763","FM-15",343,56,77,"220","3","0","0","Not operating",2024-06-12 21:00:00
"287","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;12;22","2024;06;12;23",42.45855,-73.22086,"valid","calibrated-ready",5.65,"valid",5.47,"valid","calibrated-ready",4.78,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-12,22,NA,NA,NA,NA,NA,NA,0,"2024",6,12,"Summer","Night",1,"USW00014763","FM-15",343,54,90,"240","6","0","0","Not operating",2024-06-12 22:00:00
"288","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;12;23","2024;06;13;00",42.45855,-73.22086,"valid","calibrated-ready",16.38,"valid",5.13,"valid","calibrated-ready",4.43,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-12,23,NA,NA,NA,NA,NA,NA,0,"2024",6,12,"Summer","Night",1,"USW00014763","FM-15",343,52,89,"240","3","0","0","Not operating",2024-06-12 23:00:00
"289","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;00","2024;06;13;01",42.45855,-73.22086,"valid","calibrated-ready",16.57,"valid",7.45,"valid","calibrated-ready",4.82,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,0,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Late Night",1,"USW00014763","FM-15",343,50,93,"0","0","0","0","Not operating",2024-06-13
"290","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;01","2024;06;13;02",42.45855,-73.22086,"valid","calibrated-ready",23.46,"valid",8.48,"valid","calibrated-ready",4.94,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,1,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Late Night",1,"USW00014763","FM-15",343,49,93,"0","0","0","0","Not operating",2024-06-13 01:00:00
"291","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;02","2024;06;13;03",42.45855,-73.22086,"valid","calibrated-ready",32,"valid",11.56,"valid","calibrated-ready",5.39,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,2,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Late Night",1,"USW00014763","FM-15",343,48,93,"0","0","0","0","Not operating",2024-06-13 02:00:00
"292","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;03","2024;06;13;04",42.45855,-73.22086,"valid","calibrated-ready",39.24,"valid",11.08,"valid","calibrated-ready",5.27,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,3,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Late Night",1,"USW00014763","FM-15",343,47,90,"0","0","0","0","Not operating",2024-06-13 03:00:00
"293","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;04","2024;06;13;05",42.45855,-73.22086,"valid","calibrated-ready",41.89,"valid",12.72,"valid","calibrated-ready",5.46,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,4,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Early Morning",1,"USW00014763","FM-15",343,47,97,"0","0","0","0","Not operating",2024-06-13 04:00:00
"294","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;05","2024;06;13;06",42.45855,-73.22086,"valid","calibrated-ready",44.11,"valid",14.5,"valid","calibrated-ready",5.46,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,5,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Early Morning",1,"USW00014763","FM-15",343,52,89,"0","0","0","0","Not operating",2024-06-13 05:00:00
"295","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;06","2024;06;13;07",42.45855,-73.22086,"valid","calibrated-ready",39.58,"valid",14.09,"valid","calibrated-ready",5.25,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,6,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Early Morning",1,"USW00014763","FM-15",343,57,81,"0","0","0","0","Not operating",2024-06-13 06:00:00
"296","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;07","2024;06;13;08",42.45855,-73.22086,"valid","calibrated-ready",36.21,"valid",12.63,"valid","calibrated-ready",4.96,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,7,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Early Morning",1,"USW00014763","FM-15",343,64,70,"0","0","0","0","Not operating",2024-06-13 07:00:00
"297","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;08","2024;06;13;09",42.45855,-73.22086,"valid","calibrated-ready",34.56,"valid",13.4,"valid","calibrated-ready",4.92,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,8,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Morning",1,"USW00014763","FM-15",343,70,55,"220","5","0","0","Not operating",2024-06-13 08:00:00
"298","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;09","2024;06;13;10",42.45855,-73.22086,"valid","calibrated-ready",36.06,"valid",14.6,"valid","calibrated-ready",4.95,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,9,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Morning",1,"USW00014763","FM-15",343,74,50,"220","6","0","0","Not operating",2024-06-13 09:00:00
"299","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;10","2024;06;13;11",42.45855,-73.22086,"valid","calibrated-ready",42.04,"valid",15.82,"valid","calibrated-ready",5.46,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,10,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Morning",1,"USW00014763","FM-15",343,76,42,"210","5","0","0","Not operating",2024-06-13 10:00:00
"300","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;11","2024;06;13;12",42.45855,-73.22086,"valid","calibrated-ready",43.03,"valid",17.23,"valid","calibrated-ready",5.91,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,11,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Morning",1,"USW00014763","FM-15",343,79,39,"260","8","0","0","Not operating",2024-06-13 11:00:00
"301","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;12","2024;06;13;13",42.45855,-73.22086,"valid","calibrated-ready",31.45,"valid",17.04,"valid","calibrated-ready",6.06,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,12,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Afternoon",1,"USW00014763","FM-15",343,79,38,"VRB","5","0","0","Not operating",2024-06-13 12:00:00
"302","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;13","2024;06;13;14",42.45855,-73.22086,"valid","calibrated-ready",15.33,"valid",13.97,"valid","calibrated-ready",6.19,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,13,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Afternoon",1,"USW00014763","FM-15",343,81,38,"250","9","0","0","Not operating",2024-06-13 13:00:00
"303","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;14","2024;06;13;15",42.45855,-73.22086,"valid","calibrated-ready",0.59,"valid",12.15,"valid","calibrated-ready",6.19,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,14,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Afternoon",1,"USW00014763","FM-15",343,81,39,"230","9","0","0","Not operating",2024-06-13 14:00:00
"304","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;15","2024;06;13;16",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",8.02,"valid","calibrated-ready",5.5,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,15,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Afternoon",1,"USW00014763","FM-15",343,81,39,"210","7","0","0","Not operating",2024-06-13 15:00:00
"305","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;16","2024;06;13;17",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",6.47,"valid","calibrated-ready",5.1,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,16,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Evening",1,"USW00014763","FM-15",343,81,39,"200","9","0","0","Not operating",2024-06-13 16:00:00
"306","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;17","2024;06;13;18",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",4.56,"valid","calibrated-ready",4.63,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,17,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Evening",1,"USW00014763","FM-15",343,79,42,"190","8","0","0","Not operating",2024-06-13 17:00:00
"307","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;18","2024;06;13;19",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",4.85,"valid","calibrated-ready",4.72,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,18,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Evening",1,"USW00014763","FM-15",343,76,47,"170","8","0","0","Not operating",2024-06-13 18:00:00
"308","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;19","2024;06;13;20",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",5.88,"valid","calibrated-ready",5.14,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,19,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Evening",1,"USW00014763","FM-15",343,74,54,"170","13","0","0","Not operating",2024-06-13 19:00:00
"309","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;20","2024;06;13;21",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",6.91,"valid","calibrated-ready",5.56,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,20,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Night",1,"USW00014763","FM-15",343,72,59,"180","11","0","0","Not operating",2024-06-13 20:00:00
"310","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;21","2024;06;13;22",42.45855,-73.22086,"valid","calibrated-ready",4.55,"valid",8.94,"valid","calibrated-ready",6.29,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,21,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Night",1,"USW00014763","FM-15",343,70,61,"230","6","0","0","Not operating",2024-06-13 21:00:00
"311","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;22","2024;06;13;23",42.45855,-73.22086,"valid","calibrated-ready",1.18,"valid",8.67,"valid","calibrated-ready",6.35,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,22,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Night",1,"USW00014763","FM-15",343,69,61,"210","5","0","0","Not operating",2024-06-13 22:00:00
"312","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;13;23","2024;06;14;00",42.45855,-73.22086,"valid","calibrated-ready",11.96,"valid",9.24,"valid","calibrated-ready",6.43,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-13,23,NA,NA,NA,NA,NA,NA,0,"2024",6,13,"Summer","Night",1,"USW00014763","FM-15",343,64,75,"360","5","0","0","Not operating",2024-06-13 23:00:00
"313","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;14;00","2024;06;14;01",42.45855,-73.22086,"valid","calibrated-ready",19.83,"valid",9.44,"valid","calibrated-ready",6.53,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-14,0,NA,NA,NA,NA,NA,NA,0,"2024",6,14,"Summer","Late Night",1,"USW00014763","FM-15",343,70,68,"220","5","0","0","Not operating",2024-06-14
"314","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;14;01","2024;06;14;02",42.45855,-73.22086,"valid","calibrated-ready",34.19,"valid",17.14,"valid","calibrated-ready",8.65,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-14,1,NA,NA,NA,NA,NA,NA,0,"2024",6,14,"Summer","Late Night",1,"USW00014763","FM-15",343,69,73,"VRB","3","0","0","Not operating",2024-06-14 01:00:00
"315","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;14;02","2024;06;14;03",42.45855,-73.22086,"valid","calibrated-ready",36.35,"valid",17.91,"valid","calibrated-ready",8.72,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-14,2,NA,NA,NA,NA,NA,NA,0,"2024",6,14,"Summer","Late Night",1,"USW00014763","FM-15",343,68,76,"240","7","0","0","Not operating",2024-06-14 02:00:00
"316","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;14;03","2024;06;14;04",42.45855,-73.22086,"valid","calibrated-ready",40.47,"valid",18.49,"valid","calibrated-ready",8.85,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-14,3,NA,NA,NA,NA,NA,NA,0,"2024",6,14,"Summer","Late Night",1,"USW00014763","FM-15",343,68,78,"VRB","6","0","0","Not operating",2024-06-14 03:00:00
"317","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;14;04","2024;06;14;05",42.45855,-73.22086,"valid","calibrated-ready",43.55,"valid",17.78,"valid","calibrated-ready",8.5,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-14,4,NA,NA,NA,NA,NA,NA,0,"2024",6,14,"Summer","Early Morning",1,"USW00014763","FM-15",343,67,81,"240","5","0","0","Not operating",2024-06-14 04:00:00
"318","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;14;05","2024;06;14;06",42.45855,-73.22086,"valid","calibrated-ready",49.82,"valid",20.65,"valid","calibrated-ready",9.09,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-14,5,NA,NA,NA,NA,NA,NA,0,"2024",6,14,"Summer","Early Morning",1,"USW00014763","FM-15",343,68,81,"230","6","0","0","Not operating",2024-06-14 05:00:00
"319","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;14;06","2024;06;14;07",42.45855,-73.22086,"valid","calibrated-ready",54.96,"valid",23.14,"valid","calibrated-ready",9.42,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-14,6,NA,NA,NA,NA,NA,NA,0,"2024",6,14,"Summer","Early Morning",1,"USW00014763","FM-15",343,68,81,"230","6","0","0","Not operating",2024-06-14 06:00:00
"320","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;14;07","2024;06;14;08",42.45855,-73.22086,"valid","calibrated-ready",49.04,"valid",22.51,"valid","calibrated-ready",9.64,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-14,7,NA,NA,NA,NA,NA,NA,0,"2024",6,14,"Summer","Early Morning",1,"USW00014763","FM-15",343,68,87,"VRB","3","0","0","Not operating",2024-06-14 07:00:00
"321","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2024;06;14;08","2024;06;14;09",42.45855,-73.22086,"valid","calibrated-ready",49.74,"valid",23.68,"valid","calibrated-ready",9.53,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2024-06-14,8,NA,NA,NA,NA,NA,NA,0,"2024",6,14,"Summer","Morning",1,"USW00014763","FM-15",343,71,79,"250","6","0","0","Not operating",2024-06-14 08:00:00
